video_id,duration,duration_seconds
Evz-ZQC8wss,PT4M32S,272.0
VvEGctiW7io,PT3M23S,203.0
k3uh0MJeypI,PT3M16S,196.0
V4kfrZSejVc,PT2M23S,143.0
3y75zBl37f8,PT21M2S,1262.0
iZUfPIKbgUM,PT7M53S,473.0
1SnWTW6YXbE,PT3M1S,181.0
cr6H8ACWp4E,PT2M12S,132.0
46KwY26PeOs,PT1M22S,82.0
UJIo1AtoTss,PT3M42S,222.0
LN-m0Ci8MZ8,PT6M37S,397.0
98ixGAcR1T4,PT2M3S,123.0
MYexYwr5Pz4,PT21S,21.0
zUrib9ZbraY,PT7M19S,439.0
jVlfNd3fxMY,PT5M28S,328.0
TN7LvuEpDIE,PT5M57S,357.0
XrvedhkDN5A,PT54M42S,3282.0
HuwPCUzqwKs,PT1M26S,86.0
RnaEqiVnad0,PT3M34S,214.0
nzPcwk6O1Ks,PT8M59S,539.0
aC5lxLCyyhQ,PT1M23S,83.0
bw5bbpxkBQQ,PT2M23S,143.0
bcPTiiiYDs8,PT5M53S,353.0
xgtLKeCkCiw,PT3M57S,237.0
2fouYHWUhZo,PT9M9S,549.0
QwievZ1Tx-8,PT2M19S,139.0
f1fXCRtSUWU,PT44S,44.0
ceXPzJ0fZNs,PT9M34S,574.0
lgBn6qzMlXw,PT10M54S,654.0
Sb_hCbZ80aQ,PT13M37S,817.0
LnA7Au-DLUM,PT14M26S,866.0
MybjFHx_wfc,PT3M33S,213.0
08l0K3UyUXE,PT44S,44.0
LK3Yz9UpP_A,PT18M20S,1100.0
XGd1dq1BatM,PT3M29S,209.0
rjLVCpE3kuw,PT2M23S,143.0
ckS1F3mJzb0,PT3M25S,205.0
YqC5loCFMtk,PT27M38S,1658.0
ar8S6virCwM,PT5M2S,302.0
b33PN2NB2Do,PT4M17S,257.0
ebHbB2eDz1g,PT4M35S,275.0
iSt_jbT6rak,PT4M15S,255.0
wAQ7autd61g,PT3M58S,238.0
pCteBhr4dGY,PT10M31S,631.0
ZKWDCyVbnoM,PT2M38S,158.0
RYGFczNMAMk,PT3M53S,233.0
5GRyr0noXrw,PT10M31S,631.0
7tYUMo3IgXg,PT9M49S,589.0
SuHVvSsNY2E,PT8M21S,501.0
T_Tx4ZF-TkQ,PT7M8S,428.0
4srOE3pCCo8,PT9M42S,582.0
bwlEaGiO9Zw,PT5M20S,320.0
zWrMvW7S3tg,PT2M14S,134.0
T2uyIBURMjs,PT35S,35.0
uKkbfxTHJGI,PT1M37S,97.0
KKD9DLbRak8,PT5M8S,308.0
RE-aVnbJyOU,PT2M55S,175.0
9SCNLl0MQPM,PT3M20S,200.0
lEltmPagx6M,PT4M18S,258.0
fS2fsa1fuIw,PT2M38S,158.0
RyH8TWLribw,PT3M50S,230.0
dyUJN3skBlU,PT5M34S,334.0
wGjplV12k10,PT3M6S,186.0
9qlF_9PNhJs,PT2M19S,139.0
soBb4X5Hb6k,PT5M6S,306.0
dT5ALH3ICTc,PT12M42S,762.0
rvskMHn0sqQ,PT7M15S,435.0
2GjJ85MImlo,PT9M19S,559.0
ZCPwpcurYns,PT6M30S,390.0
1n4rqMnxaig,PT5M30S,330.0
FR5WT12B_88,PT1M33S,93.0
sxQ0onDkFqQ,PT3M7S,187.0
sfMwXjNo3Rs,PT3M16S,196.0
S5xFft7kg8Q,PT9M57S,597.0
mBMxFIEub34,PT4M31S,271.0
YrVTJd6mvpE,PT6M4S,364.0
oidnwPIeqsI,PT23M5S,1385.0
fMaC7IeGKNQ,PT3M29S,209.0
v3hGUJJIjzk,PT10M7S,607.0
_UjAxuSuLIc,PT5M,300.0
DxSf6Nb_I7o,PT1M45S,105.0
BOKzXQdA4Nw,PT5M14S,314.0
2aQykuIaJVI,PT3M14S,194.0
5fZiMNo5-uo,PT1M19S,79.0
RyquDQ5kWSs,PT33M37S,2017.0
JhvwFB-NUbA,PT4M17S,257.0
MHh9NWCR_ts,PT4M,240.0
yWjRvhfjpI8,PT4M13S,253.0
BXnGUUsdnR8,PT5M43S,343.0
XgbFJUpbk8A,PT8M37S,517.0
oYe-QM8ZimI,PT9M53S,593.0
W-FxnLAnlGg,PT3M3S,183.0
ghMEmxP0hgw,PT3M1S,181.0
GpbMbBNP-NI,PT15M32S,932.0
v-vx6GpTBkc,PT7M31S,451.0
jRq7HXR17gI,PT16M28S,988.0
JuhWVxLtfWQ,PT1M10S,70.0
QsK6c2dRhv0,PT1M39S,99.0
MVyvV0tOOjw,PT2M6S,126.0
hHFuZVGpBC0,PT10M51S,651.0
ffgzh93MdQM,PT6M30S,390.0
Nkl-k_rjn_U,PT3M4S,184.0
8UHMSVOHddE,PT4M34S,274.0
DCUD9kjYOAk,PT3M,180.0
iXfHlch1Lso,PT4M5S,245.0
Sg_Gmb0ntfw,PT43S,43.0
FhwktRDG_aQ,PT2M40S,160.0
kjC1zmZo30U,PT2M13S,133.0
JR06IhY4C2A,PT5M18S,318.0
FFsp5b4AUTE,PT5M2S,302.0
Z4qNw1dPuNI,PT9M45S,585.0
vus2jCm8H0U,PT11M29S,689.0
DfxhWPvhFCQ,PT1M42S,102.0
Gzy_nCkn88U,PT12M6S,726.0
z1Fvrmf4BXc,PT10M3S,603.0
B2W7c3XRBwQ,PT11M50S,710.0
7gdoj1ViJ8M,PT6M34S,394.0
sIMChzE_aCo,PT2M40S,160.0
WAX8tyQnTpU,PT14M39S,879.0
0r-zYs6NQu8,PT4M50S,290.0
LLiXwMQW_VQ,PT6M27S,387.0
T3-BzlYEhQA,PT3M10S,190.0
EL1wN_ihL_E,PT4M54S,294.0
bWL_MVbpGT0,PT14M47S,887.0
vvUe5hNEXwE,PT3M37S,217.0
2XQft9iwSqg,PT7M30S,450.0
wQFsKrYLd10,PT14M55S,895.0
XCrJ3NflOpE,PT3M18S,198.0
PHLY4a5fTjU,PT18M18S,1098.0
_vrcsnkXCI8,PT11M42S,702.0
9DUfFHaUpxg,PT3M28S,208.0
trWLY6NrS2Q,PT7M,420.0
NC-TF0SPzzM,PT5M30S,330.0
_IoOJu2_FKE,PT4M,240.0
5mar5AHglGI,PT14M21S,861.0
umPDFJkH3_M,PT3M6S,186.0
22iCU_bsApA,PT6M51S,411.0
IgUlowmSeHo,PT7M13S,433.0
43hsIO_Jxtg,PT6M24S,384.0
-4s2MeUgduo,PT8M40S,520.0
szFrHKoD1GE,PT5M30S,330.0
bVMVxJJ7P8M,PT4M58S,298.0
pmMjkMtpnTc,PT3M59S,239.0
Biex1XR_mpo,PT4M39S,279.0
jzIE_oKG9PU,PT12M27S,747.0
qPZ38A7nhqY,PT8M47S,527.0
OZsYiWBgFOk,PT2M6S,126.0
UmXbLTbi8Hg,PT1M11S,71.0
c1npkEoEtos,PT1M34S,94.0
Q9vZHbcx6cQ,PT3M13S,193.0
IlkBLwl4aBM,PT3M28S,208.0
H2nY7Tu1Qgs,PT16M39S,999.0
54BVvP7zvDQ,PT4M17S,257.0
OcTw2b0Ho-8,PT13M16S,796.0
4FEcHK-c2VE,PT12M35S,755.0
mwgUesU1pz4,PT2M16S,136.0
rwFfo61fVSY,PT21S,21.0
Vp40y-048MA,PT3M20S,200.0
zGD3Qvb04gc,PT12M4S,724.0
Hu5FZYlCfc8,PT1M38S,98.0
jYwgqUUx_7s,PT4M30S,270.0
10ndJuFP1PY,PT7M20S,440.0
YML2DM0K8DQ,PT3M35S,215.0
dx9mF1KJr0s,PT3M46S,226.0
dRfvXL-m7O8,PT13M54S,834.0
BGszdLW-VqM,PT13M35S,815.0
0NWKUHl6JLY,PT11M42S,702.0
3iUfzN4RAB8,PT11M1S,661.0
m1-rpd3S-48,PT3M17S,197.0
l_IFnDydIeQ,PT3M,180.0
4csQhMHvQWk,PT2M58S,178.0
PFH046Fh3ps,PT1M53S,113.0
RFHH8bSdLr8,PT11M33S,693.0
ycy30LIbq4w,PT3M21S,201.0
ZwoDYJWWXW0,PT3M55S,235.0
sKLREPyI-dY,PT54S,54.0
KWDUojLbxn4,PT13M52S,832.0
i47zrx24dpY,PT8M56S,536.0
0oBodJHX1Vg,PT6M27S,387.0
BkpwPKZb_Zo,PT3M41S,221.0
-R9F2_D76TE,PT9M28S,568.0
Rm_zQP9JIJI,PT5M9S,309.0
5xvOk7fo-K8,PT2M55S,175.0
vDtyaRoonx4,PT10M29S,629.0
Ud5Lq7D5YvU,PT7H19M17S,26357.0
nsjPEcRq_0c,PT8M55S,535.0
9WFf9XY5rME,PT6M49S,409.0
FwENtwtY0EI,PT8M49S,529.0
jhEBBGOD7es,PT5M52S,352.0
fJZht2-Kg3w,PT13M21S,801.0
3nwwX-DEH1M,PT3M8S,188.0
bH8fQoYfZe8,PT3M14S,194.0
psnbQ_sF-yE,PT4M8S,248.0
oLrOtjfn1rw,PT2M36S,156.0
wD5YzBDSXv8,PT3M12S,192.0
NZxVghfY6dk,PT2M20S,140.0
eSHe32cEKqI,PT6M16S,376.0
mhog9LEMCDY,PT3M55S,235.0
aNvRdg1lR7c,PT2M32S,152.0
Ii3Rr4-Pxow,PT18M26S,1106.0
_fjfo256p6s,PT3M35S,215.0
UwbO_xb1-Xo,PT7M44S,464.0
VVMCz04CmlA,PT11M,660.0
rdeQT7KkqM8,PT11M45S,705.0
b8GGWHGkx3Y,PT21M42S,1302.0
EU-eQpCqBXQ,PT7M35S,455.0
CP5Ro3oy-ec,PT8M,480.0
SONGEiVMygg,PT6M39S,399.0
hDEc4ImIVHk,PT7M2S,422.0
vGTTSdrV37U,PT2M,120.0
MsPOzYbEUqo,PT4M12S,252.0
w77zPAtVTuI,PT3M10S,190.0
Gl_uGsdG4Do,PT2M15S,135.0
b191evqWAwE,PT9M11S,551.0
_rBaHuQi9gQ,PT14M41S,881.0
bjG8nKYCEBQ,PT3M42S,222.0
OPdmg58S9ZM,PT1M4S,64.0
G63TF6OMa_8,PT1M31S,91.0
anDIlMVgNwk,PT2M38S,158.0
zwEn-ambXLw,PT4M22S,262.0
DjjBg8hTaPo,PT2M52S,172.0
hA8lElh7LFg,PT1M3S,63.0
pP6r2Gy_dTs,PT9M51S,591.0
xfdUIY8rEmA,PT15M31S,931.0
jHZTzXteoU8,PT21M26S,1286.0
N0eu6U9PSbM,PT4M39S,279.0
gaJMEgf31c4,PT7M54S,474.0
PdbJBDNotf8,PT8M49S,529.0
bweX9_u7S0Y,PT4M40S,280.0
e9XbKS9xWD0,PT3M36S,216.0
r-8NzNW6mXs,PT2M51S,171.0
EjW7WzozgI0,PT4M53S,293.0
MIQKlHSD89E,PT3M41S,221.0
p-bGJ6W1Im4,PT47S,47.0
qzLkSAVD8gA,PT7M48S,468.0
7BdizVgHf8I,PT10M12S,612.0
4hrrK3rXrR0,PT5M1S,301.0
XSg9Xc3ie_A,PT3M59S,239.0
0EPY1CKFecs,PT4M56S,296.0
GeF_5qo00Uw,PT2M10S,130.0
S9KxqRUcnCU,PT6M11S,371.0
2J6bJnwr1rw,PT12M40S,760.0
EWf7P3okX9s,PT4M19S,259.0
EhSXsTSNDyo,PT2M52S,172.0
nzNGEB1BQuM,PT19M42S,1182.0
wfkZ2gXl2ak,PT2M27S,147.0
dikG4vMJG1s,PT4M49S,289.0
s9ZQ6VuoN1c,PT16M57S,1017.0
YJ25apqV-C8,PT46S,46.0
uSTNyHkde08,PT4M58S,298.0
5llHhbYjBwY,PT4M20S,260.0
Qex44E0SywU,PT3M16S,196.0
J0epg1oHGbM,PT1M21S,81.0
u6unJQownW4,PT3M50S,230.0
4IG0freUoog,PT9M8S,548.0
9TCdWhmtxCk,PT13M26S,806.0
BcruuWQ2_9Q,PT8M53S,533.0
AsTdC2RToIA,PT9M15S,555.0
iz4bGGhf9Xc,PT13M47S,827.0
APASP1YKH60,PT9M58S,598.0
r8KvT9pZs7k,PT3M20S,200.0
6XxA-4Jp7AU,PT4M49S,289.0
pnlNqAmCCgw,PT4M9S,249.0
8EiDiriAmfk,PT1M45S,105.0
paxgKBUK4wQ,PT6M8S,368.0
rYcnh7hXOjE,PT4M6S,246.0
vlrywa519No,PT10M8S,608.0
L_SyKf-ETlY,PT4M3S,243.0
pfM1F0fBTo8,PT10M5S,605.0
qtW9ornyPIQ,PT12M15S,735.0
g3IvVejktJE,PT2M30S,150.0
zO0dIgvpmfw,PT7M20S,440.0
PrNRtC3XfWk,PT13M46S,826.0
OGPsw2f_HQk,PT3M5S,185.0
NTN2gD9LJnU,PT6M8S,368.0
UOHURuAf5iY,PT9M11S,551.0
mLuzmXLORSg,PT29S,29.0
RHpnWg6tdaw,PT13M3S,783.0
b7FxPsqfkOY,PT24M45S,1485.0
Ml9v3wHLuWI,PT4M32S,272.0
DAi3GgwhDR0,PT1M33S,93.0
tl4I1b6cHKc,PT4M6S,246.0
tN8o_E_f9FQ,PT2M16S,136.0
o-BODsf2T68,PT3M26S,206.0
HxuHo62reRw,PT6M24S,384.0
5hpuoMilm_4,PT6M59S,419.0
sTwiDhosVks,PT5M31S,331.0
2WHcBwq2wHc,PT6M41S,401.0
JBTNG-8w5_g,PT6M24S,384.0
yMf3dvNzXbU,PT3M46S,226.0
PH3lTEhNkUk,PT6M38S,398.0
EZXu7RxBR0Y,PT3M26S,206.0
YZ1UN5gvLjQ,PT1M1S,61.0
rrwd2_UkmNw,PT5M10S,310.0
m7Ege1M5Pag,PT10M37S,637.0
X4Ul5vTJ-uk,PT13M6S,786.0
bEWLOo12UAU,PT11M34S,694.0
sK2RoVVxQsA,PT2M46S,166.0
CH3aAnw7XeU,PT4M34S,274.0
oZYryYLYIsM,PT10M31S,631.0
DRfniGCgW0I,PT1M22S,82.0
fPeQR-_JBzU,PT2M45S,165.0
1QmPCVW6jOs,PT8M1S,481.0
CUNq2_VjRn4,PT39S,39.0
rsEne1ZiQrk,PT3M49S,229.0
CeCgsmTjHjk,PT17M39S,1059.0
tG-IGNvfrg8,PT2M49S,169.0
e15ZR6XG4Z8,PT13M25S,805.0
j1f04Jg7IaA,PT21M56S,1316.0
T8lWjQRhQXY,PT4M19S,259.0
3BNg4fDJC8A,PT11M4S,664.0
b7zWwo9dbiU,PT14M6S,846.0
RF-Mqs2qC-M,PT9M15S,555.0
anjMMdSuFuE,PT1M11S,71.0
JRocY48P0qA,PT23M12S,1392.0
I2sRc3j7IU0,PT4M8S,248.0
_pxQcHAMi1E,PT3M46S,226.0
BWp5WAFGV60,PT3M30S,210.0
kxkrdLI6e6M,PT6M57S,417.0
mE5bohQxxx0,PT5M3S,303.0
J15vfXqnwWw,PT1M23S,83.0
3lgcBZdMZxM,PT17M59S,1079.0
bNcj9iR956M,PT2M38S,158.0
ET6XGZqOyjY,PT8M39S,519.0
l9jZFwwZQJs,PT4M57S,297.0
-NIP2zgVsRY,PT10M11S,611.0
CiFnp-oKZQc,PT9M14S,554.0
g-F3A9n9BLg,PT6M25S,385.0
ZcCp7488puc,PT4M12S,252.0
zOLbPvwK7-Q,PT6M30S,390.0
pwYa2LyCans,PT10M1S,601.0
6_DgXvcfhYg,PT3M1S,181.0
VlOq_4lmpzE,PT6M49S,409.0
d2TrEsA3nzg,PT3M47S,227.0
dVQ6rwaZ648,PT8M15S,495.0
f3mOQCjL10g,PT5M44S,344.0
DV1OqgHb3jc,PT10M3S,603.0
bc5BnTYRgx8,PT14M14S,854.0
42FRgdjveGU,PT1M11S,71.0
JDmse8M-3-Y,PT3M20S,200.0
OYcv406J_J4,PT1M46S,106.0
v85VNXT0Euk,PT2M57S,177.0
CV3SaepBEYI,PT3M1S,181.0
XkGTE4WMMko,PT4M22S,262.0
Me8jYR9Q0kw,PT7M31S,451.0
SSM4cT0chPU,PT16M27S,987.0
dc89yyOS0Z8,PT3M38S,218.0
VaGcPRMY5UM,PT3M31S,211.0
4Mayo-iUQDk,PT1M35S,95.0
UYDAgS2Mr6M,PT15M52S,952.0
YHdOh90kGHQ,PT3M43S,223.0
LDS8SeO6hyg,PT3M25S,205.0
km5FAAQLUT8,PT2M11S,131.0
WOAvDQNNaCA,PT3M48S,228.0
8dHNmfLJeR8,PT4M16S,256.0
S8e1yxXiODQ,PT7M48S,468.0
p-BA2c8T8vc,PT4M57S,297.0
YvEGAcgpwqQ,PT5M4S,304.0
xDsMX18qSfE,PT9M48S,588.0
6Rl7fQQRmtg,PT4M7S,247.0
osBrGeRCVqY,PT5M59S,359.0
eMkZ8GEVgUw,PT10M13S,613.0
tIYJcjhINqA,PT1M20S,80.0
gNXoxfeyzmI,PT54S,54.0
zTY7dvFJbXY,PT3M36S,216.0
v_8TF4nv88s,PT6M47S,407.0
JZ6cvJVULp4,PT3M43S,223.0
lRlVPAeZTzc,PT9M17S,557.0
jlmNwjdYVnk,PT3M40S,220.0
BPmAxzEJpWA,PT6M30S,390.0
D5bEwcJ8eCI,PT5M6S,306.0
OTEIbWy8AvY,PT8M23S,503.0
ZrP0Mqj9U_c,PT3M52S,232.0
ZT0CCaKDxjg,PT25S,25.0
-wuvYC0x5lc,PT5M35S,335.0
CmO2143BzYA,PT3M32S,212.0
GBTV5ekQwWw,PT5M9S,309.0
kbaMeEcdDfM,PT9M40S,580.0
k5wc9V7ggVg,PT1M56S,116.0
DKPCBAlDw2A,PT3M46S,226.0
hZr1u-zzejU,PT3M57S,237.0
BPQHG-LevZM,PT36M35S,2195.0
ACHZrvF6mTA,PT5M16S,316.0
Jqh-XJovVJg,PT3M4S,184.0
SpdgahDp2Wg,PT4M3S,243.0
vbaDqD_eBug,PT2M45S,165.0
894X4nV9Mys,PT5M32S,332.0
VYmfEx3taAM,PT7M54S,474.0
uLdNG_axPpg,PT18S,18.0
z5JQMBcVFns,PT47S,47.0
b1Vi4YGMGkk,PT3M3S,183.0
CU8qwXYH83c,PT5M8S,308.0
54z8jWNM0bE,PT4M5S,245.0
cN26ESa3IQk,PT3M2S,182.0
t9QtXGirWf0,PT2M31S,151.0
57nZ7LaVAH0,PT12M44S,764.0
ut6UYwbt6Xk,PT4M24S,264.0
J6R0X6NTnSw,PT2M34S,154.0
HtLbE_SIuxg,PT10M21S,621.0
zPJl2e38S4g,PT2M31S,151.0
cYxzLGk2NcY,PT6M30S,390.0
oNpzeIdOtlk,PT2M34S,154.0
yN0O8UaTnRA,PT4M25S,265.0
-Qv6p6pTz5I,PT2M31S,151.0
Ky9aIxiGzfk,PT6M6S,366.0
kX0vO4vlJuU,PT8M53S,533.0
HQiDKE85P3U,PT5M49S,349.0
Zo9rgbn0SMs,PT2M2S,122.0
TLS837FaO4Y,PT50S,50.0
ZCEgDAYzyRw,PT5M13S,313.0
kXeJFEN4tps,PT1M14S,74.0
Ev23TV62k08,PT3M57S,237.0
bI31WqFDxNs,PT1M14S,74.0
WbQUT3vNUtE,PT7M25S,445.0
4Qs8herYTqY,PT27M56S,1676.0
MKc22HuE_94,PT6M8S,368.0
d1D1SJ-KqaQ,PT3M35S,215.0
nWzHaRM8jeo,PT2M22S,142.0
O8pMkVg0O20,PT2M58S,178.0
4oYYVrEFWE8,PT31M4S,1864.0
4kDklB6-69Q,PT3M23S,203.0
ZEkImgh--PE,PT4M13S,253.0
KQRq9FZqNj0,PT3M24S,204.0
Bm8rz-llMhE,PT3M33S,213.0
yko-YmuDm7E,PT6M52S,412.0
sfj3aX_ed7U,PT7M43S,463.0
HfIgfy0HJHU,PT1M6S,66.0
mNKwe9k55fs,PT2M11S,131.0
71X7a8eu73k,PT4M5S,245.0
M-Rl_kUU4vk,PT13M29S,809.0
5jmaUAvUou4,PT25M1S,1501.0
8PRrH-1kuwY,PT6M56S,416.0
FkiQ67FtycI,PT3M17S,197.0
J75enyWdbBM,PT3M14S,194.0
s4kX4R6T9ms,PT5M44S,344.0
3b24Q8Bz7b4,PT2M29S,149.0
t7klO0p092Y,PT9M45S,585.0
Tlu-_31CWfY,PT3M24S,204.0
i5qOzqD9Rms,PT2M17S,137.0
_NWs7ntMRBA,PT4M46S,286.0
M4ZoCHID9GI,PT3M59S,239.0
n5LoVcVsiSQ,PT2M1S,121.0
QBzQeyHh0i8,PT1M40S,100.0
J-dv_DcDD_A,PT4M10S,250.0
lOz7cPJQd8E,PT7M4S,424.0
dLRMA_lWsDY,PT5M5S,305.0
R1TSiB9OuVM,PT4M5S,245.0
b_lULj6v804,PT13M41S,821.0
bRkdzjzqepQ,PT6M27S,387.0
KpHP8VmxnBo,PT5M32S,332.0
CvqtJTrsKCE,PT12M22S,742.0
dY2jpeasD4w,PT2M26S,146.0
bvf5DlhvJJE,PT5M55S,355.0
8udNOTFiqUs,PT9M46S,586.0
tfREC-AkX20,PT5M35S,335.0
exjMt3v81tA,PT15M52S,952.0
hwjdXBxeWsc,PT1M42S,102.0
EQqIiTk2fy4,PT7M35S,455.0
HiQHcbFJv_o,PT4M42S,282.0
8hYTPl7MkiA,PT5M32S,332.0
DNrNMg8_gEs,PT16M11S,971.0
rzVJrBOsf0M,PT15M51S,951.0
oJ2faqXlU1s,PT6M6S,366.0
NcsGpDFKCgY,PT2M43S,163.0
wA6_Z2X-ut8,PT8M36S,516.0
ciYXvWbyl00,PT4M17S,257.0
p6E9R9qv1No,PT3M50S,230.0
CG9yQ8PXf6o,PT4M13S,253.0
ydRw4zylmbw,PT1M9S,69.0
PbRmbhdHDDM,PT2M13S,133.0
PaYvlVR_BEc,PT4M29S,269.0
gau41b7_Hqs,PT5M4S,304.0
RoIJtobSOqc,PT16M24S,984.0
dWLDoQ0Kus8,PT8M33S,513.0
wylMwU1wEOM,PT3M3S,183.0
CaE0JD1X12g,PT5M37S,337.0
K7imG4DYXlM,PT7M6S,426.0
PgNAmWjInGk,PT1M1S,61.0
NtN98IkKxmk,PT6M29S,389.0
f4FuOi9rvKw,PT32S,32.0
apRvFNM5Vps,PT7M4S,424.0
hYirFqEc8Tg,PT6M10S,370.0
QfNG-YJ3YmU,PT4M25S,265.0
lqTKup-wpEU,PT10M24S,624.0
_Ybm_ZNLu0w,PT3M38S,218.0
jPEYpryMp2s,PT2M26S,146.0
CRSsa2o6PDQ,PT3M3S,183.0
i0p1bmr0EmE,PT3M44S,224.0
WPZfIKy7LWo,PT4M58S,298.0
NwhkN7Y0WM0,PT1M45S,105.0
zvFQWPEuNJA,PT5M1S,301.0
nr5Pj6GQL2o,PT4M57S,297.0
jYuQzAxBVZU,PT7M35S,455.0
6lI67K54qgQ,PT4M45S,285.0
mD4jp2HHu0g,PT9M52S,592.0
wDl6MlgL8PM,PT37S,37.0
oipLbJoV9pM,PT16M3S,963.0
_kwsw07w8lU,PT11M54S,714.0
TTogFxTu_vA,PT9M35S,575.0
-EL8TuMsb-k,PT16M37S,997.0
1ndx3Hl-7ls,PT12M25S,745.0
XWrB4qOF_UA,PT15M45S,945.0
5TbUxGZtwGI,PT8M43S,523.0
nAsrsMPftOI,PT3M34S,214.0
U9BwWKXjVaI,PT4M23S,263.0
8pB4fkdD93o,PT6M30S,390.0
WACO9TqZEh0,PT9M25S,565.0
NIf8LjND67Y,PT13M,780.0
dAHolupCEkc,PT5M13S,313.0
BWYA0CYJV74,PT8M,480.0
XKl8Wg25DrM,PT5M28S,328.0
8vCn190ti9U,PT8M10S,490.0
AGPMMAjBt6c,PT1M13S,73.0
JXKb6xtqC3w,PT9M,540.0
w2QTDd1sT1E,PT4M19S,259.0
r2H8Oqm1eQ4,PT9M28S,568.0
ih8ex84QoH4,PT15M37S,937.0
hv3jeGUv9fY,PT6M25S,385.0
kDRRvz4y7ms,PT3M51S,231.0
qLaGCduQKGM,PT10M21S,621.0
GjJKdQTD1bc,PT2M41S,161.0
h_O8ZvB3uEk,PT6M9S,369.0
8-fwdc3OSaU,PT10M41S,641.0
sFtLUGa3arU,PT11M46S,706.0
ZR47jsUqUzo,PT7M1S,421.0
qNYhd5QtAlE,PT2M13S,133.0
eemkTcS0zsM,PT4M45S,285.0
-zrJwYFJtZo,PT7M9S,429.0
wa5eXqjEewE,PT43M41S,2621.0
x1l-HRvwnB4,PT1M24S,84.0
xAXh7vSmjRk,PT2M39S,159.0
20DPgRoyQn0,PT14M4S,844.0
N-z9PidYH4E,PT18M27S,1107.0
UWz4LPyoSw4,PT5M21S,321.0
xVYmcVgfDNA,PT7M49S,469.0
6_-b3U9QDKg,PT12M55S,775.0
SCq8n_hOcN8,PT3M22S,202.0
5NaAwSpswJE,PT1M34S,94.0
_C14eXiZQWo,PT4M23S,263.0
HNvX4pY1TLI,PT7M42S,462.0
azFsk42kb5E,PT6M34S,394.0
2QK6Usg2KT0,PT13M10S,790.0
bSYNEkkuhoA,PT9M23S,563.0
Kemqo35m8gk,PT5M19S,319.0
oh0k_4SAXpM,PT8M24S,504.0
0ETrC_c14ms,PT6M51S,411.0
nukwmfb8bII,PT6M54S,414.0
HxuRKqGx0Ik,PT11M58S,718.0
x9e_8zRuuO8,PT10M24S,624.0
H-WEhug-up8,PT3M26S,206.0
mi3Uq16_YQg,PT36M42S,2202.0
lHxZlnj6yKQ,PT2M52S,172.0
n5IdKE3rhII,PT5M4S,304.0
ndb7Ez9m2YM,PT2M55S,175.0
PGRcxXLfWrM,PT16M13S,973.0
kXIF2FQpgjM,PT6M55S,415.0
kUosDBUjq5A,PT21M29S,1289.0
Cp6j-izXLtE,PT9M46S,586.0
Q3jege0p0dQ,PT9M16S,556.0
BsadA7UR110,PT3M35S,215.0
FhllRWReNEE,PT21M31S,1291.0
mBbY2axJcWw,PT6M26S,386.0
PT2fxswWSpQ,PT5M29S,329.0
9Q1WSQ7R8U8,PT23M17S,1397.0
SwqUpegUT2Q,PT5M50S,350.0
7P-PNa0bxQg,PT3M27S,207.0
8B2esiq24Hg,PT3M30S,210.0
Hgiu9cqph5Y,PT6M,360.0
GItpj4vu0Pg,PT4M49S,289.0
CokyUUrx18w,PT9M43S,583.0
zfeN12n3fxk,PT8M12S,492.0
Ya_trIAWIXA,PT15M7S,907.0
DMKcO-T5Y4o,PT4M49S,289.0
r9lQggOQGvw,PT8M4S,484.0
FFpIQSCp1HM,PT13M29S,809.0
O5GhCbhGWQ0,PT12M26S,746.0
Wm8QlNCk-wg,PT13M31S,811.0
SMvZa784oow,PT8M46S,526.0
KUXd7p_vd3w,PT1M,60.0
qpkXi0-XkxI,PT1M52S,112.0
sq4hYZlDPec,PT12M34S,754.0
J-7FkW1Cuic,PT4M13S,253.0
DTg2FihPSso,PT4M22S,262.0
gR0pSSISaVk,PT3M6S,186.0
EbbL8NhdTQE,PT10M13S,613.0
JqfuKsoEEms,PT2M40S,160.0
YzTWzK2Ke5Q,PT39M36S,2376.0
1Nu_oGucpDI,PT3M29S,209.0
TKGA7MhxPWc,PT4M21S,261.0
-xAMnJgc3oA,PT3M21S,201.0
kqp6RnQHKR4,PT7M53S,473.0
L29S0JPOrV0,PT16M30S,990.0
LX0wFKvticI,PT53S,53.0
M0kcLjxoYS8,PT12M35S,755.0
GhHBfDK4lE8,PT10M51S,651.0
IKCcW7d1tlg,PT3M42S,222.0
1FJD7jZqZEk,PT2M31S,151.0
h-w7QZo0XSc,PT6M53S,413.0
wT_yPn3LfNA,PT14M30S,870.0
8JfMdhrbehY,PT2M12S,132.0
kxMC7g_sKjw,PT7M27S,447.0
T4sDURQsUTI,PT16M48S,1008.0
iWeNDPTYAZw,PT13M25S,805.0
x2KAYep8FwI,PT10M43S,643.0
XaKDp3ijSx0,PT3M16S,196.0
gNvNMWiMxUE,PT5M42S,342.0
Q1TXk7ZdiQE,PT8M39S,519.0
vRN-32VKEHE,PT10M12S,612.0
cQ54GDm1eL0,PT1M13S,73.0
bWNMZYe6bzw,PT6M24S,384.0
tWDK9rK-f1Q,PT4M38S,278.0
-7_ATlZ-zMc,PT14S,14.0
trcditUaQJg,PT4M36S,276.0
S4vxoP-IF2M,PT8M32S,512.0
Pj-D0jc17D0,PT4M52S,292.0
-t1q78GYNww,PT11M29S,689.0
uljtvXrkdbc,PT2M8S,128.0
